kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score,label
11152159,K00761.01,,297.92365,0.0,19h51m41.68s,48.777321,0.0,+48d46m38.4s,16.164,,15.463,,15.272,,15.182,,14.09,0.031,13.724,0.038,13.742,0.054,15.54,,cumulative,Done,01111101110111011000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,387.0,5.044661,39.745068,0.3375,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,Mandel and Agol (2002 ApJ 580 171),48.3,,,170.69579,0.00164,-0.00164,0.0,,,,,,6.54,1.64,-0.75,0.0365,,,1.016,3.967,-0.059,3.3827,0.0892,-0.0892,,,,860.4,20.9,-20.9,2.701287801,5.634e-06,-5.634e-06,0.06584,3.758761,-0.032101,2.22,1.1,-1.1,62.69,,,1222.0,,,5550.0,182.0,-182.0,4.468,0.091,-0.169,-0.04,0.3,-0.3,0.91,0.228,-0.105,0.889,0.102,-0.083,,,,q1_q17_dr25_stellar,0.0,19.8617971,9.3e-06,48.78151,9.2e-05,7.84,0.33,15.08,0.33,-0.00608,0.00028,-0.01249,0.00029,3.39,0.33,5.48,0.3,6.45,0.41,3.46,0.37,5.52,0.33,6.51,0.46,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011152/011152159/dv/kplr011152159-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.696,0.00164,-0.00164,011/011152/011152159/dv/kplr011152159-20160209194854_dvr.pdf,0,1,1,0,527.81,411.33,-166.35,0.02818,0.41088,-0.00767,LS+MCMC,0.0,0
3342970,K00800.01,Kepler-234 b,291.65353,0.0,19h26m36.85s,38.494659,0.0,+38d29m40.8s,16.007,,15.483,,15.341,,15.262,,14.387,0.028,14.104,0.036,14.065,0.069,15.541,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2,494.0,6.3430967,48.726124,0.228,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3024,0.3288,Mandel and Agol (2002 ApJ 580 171),64.5,,,170.03417,0.00111,-0.00111,0.0,,,,,,3.12,1.02,-0.34,0.0401,,,0.023,0.405,-0.023,3.0099,0.0423,-0.0423,,,,837.5,14.5,-14.5,2.711504086,3.8e-06,-3.8e-06,0.026533,0.000651,-0.000276,7.088,0.285,-0.285,89.81,,,1420.0,,,6214.0,174.0,-239.0,4.442,0.054,-0.216,0.07,0.25,-0.3,1.076,0.353,-0.118,1.169,0.141,-0.173,,,,q1_q17_dr25_stellar,0.0,19.4435779,6.4e-06,38.494748,6.7e-05,0.42,0.27,0.32,0.24,-0.00037,0.00022,-0.0003,0.0002,-0.02,0.11,0.05,0.1,0.05,0.11,0.02,0.11,0.1,0.1,0.104,0.099,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,003/003342/003342970/dv/kplr003342970-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.034,0.00111,-0.00111,003/003342/003342970/dv/kplr003342970-20160209194854_dvr.pdf,0,0,0,0,960.79,931.74,-309.76,0.91618,0.03683,-0.26031,LS+MCMC,1.0,1
3342970,K00800.02,Kepler-234 c,291.65353,0.0,19h26m36.85s,38.494659,0.0,+38d29m40.8s,16.007,,15.483,,15.341,,15.262,,14.387,0.028,14.104,0.036,14.065,0.069,15.541,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2,165.0,6.1683164,40.04205,0.3431,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3024,0.3288,Mandel and Agol (2002 ApJ 580 171),51.5,,,172.81782,0.00163,-0.00163,0.0,,,,,,3.32,1.09,-0.36,0.077,,,0.012,0.394,-0.012,4.0491,0.058,-0.058,,,,950.4,19.5,-19.5,7.21203748,1.553e-05,-1.553e-05,0.028255,0.000702,-0.000335,14.003,0.696,-0.696,89.95,,,1025.0,,,6214.0,174.0,-239.0,4.442,0.054,-0.216,0.07,0.25,-0.3,1.076,0.353,-0.118,1.169,0.141,-0.173,,,,q1_q17_dr25_stellar,0.0,19.4435697,7.6e-06,38.494886,8.1e-05,0.07,0.32,0.81,0.29,-0.00011,0.00031,-0.00083,0.00029,0.05,0.16,0.07,0.14,0.09,0.16,0.07,0.16,0.19,0.14,0.2,0.14,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,003/003342/003342970/dv/kplr003342970-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455005.818,0.00163,-0.00163,003/003342/003342970/dv/kplr003342970-20160209194854_dvr.pdf,0,0,0,0,260.58,252.7,-84.01,0.99867,0.04965,-0.26684,LS+MCMC,1.0,1
11812062,K00776.01,Kepler-673 b,290.78574,0.0,19h23m08.58s,50.054119,0.0,+50d03m14.8s,16.107,,15.461,,15.273,,15.177,,14.179,0.032,13.825,0.043,13.669,0.048,15.523,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,357.0,28.264866,360.1958,0.6769,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2396,0.4415,Mandel and Agol (2002 ApJ 580 171),345.2,,,171.793255,0.000195,-0.000195,0.0,,,,,,6.02,1.22,-0.52,0.0455,,,0.558,0.13,-0.149,2.683,0.035,-0.035,,,,5226.5,18.5,-18.5,3.728732147,9.36e-07,-9.36e-07,0.068178,0.002209,-0.001842,9.7,3.1,-3.1,86.7,,,1023.0,,,5497.0,166.0,-149.0,4.577,0.034,-0.136,-0.1,0.3,-0.3,0.809,0.164,-0.07,0.907,0.074,-0.102,,,,q1_q17_dr25_stellar,0.0,19.3857191,1.2e-06,50.05406,1.2e-05,0.083,0.04,-0.217,0.044,0.00057,0.00029,-0.00136,0.00039,-0.072,0.068,0.041,0.069,0.083,0.068,0.033,0.07,-0.117,0.071,0.122,0.071,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011812/011812062/dv/kplr011812062-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.793,0.000195,-0.000195,011/011812/011812062/dv/kplr011812062-20160209194854_dvr.pdf,0,0,0,0,258.34,162.58,-65.21,1.24118,0.40267,-0.40433,LS+MCMC,1.0,1
3554600,K00803.01,,293.94116,0.0,19h35m45.88s,38.601101,0.0,+38d36m04.0s,16.125,,15.509,,15.316,,15.222,,14.282,0.028,13.905,0.036,13.841,0.051,15.559,,cumulative,Done,01111011101110111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,143.0,4.5001316,12.162734,0.0016,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2711,0.3858,Mandel and Agol (2002 ApJ 580 171),14.2,,,171.7982,0.0105,-0.0105,0.0,,,,,,17.47,4.12,-1.65,0.0731,,,1.175,33.63,-0.911,6.222,0.731,-0.731,,,,322.6,28.2,-28.2,7.544039,0.0001023,-0.0001023,0.194187,33.64184,-0.905118,2.28,1.1,-1.1,58.94,,,838.0,,,5657.0,152.0,-169.0,4.567,0.038,-0.152,-0.18,0.3,-0.3,0.824,0.194,-0.078,0.919,0.083,-0.104,,,,q1_q17_dr25_stellar,,19.596854,2.2e-05,38.6029,0.00026,32.76,0.93,6.49,0.95,,,-0.00203,0.00023,,,,,,,,,,,,,SAME_NTL_PERIOD---CENT_RESOLVED_OFFSET,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,003/003554/003554600/dv/kplr003554600-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.798,0.0105,-0.0105,003/003554/003554600/dv/kplr003554600-20160209194854_dvr.pdf,1,0,1,0,116.46,81.18,-31.91,0.00393,15.04747,-0.00489,LS+MCMC,0.0,0
4275191,K00813.01,Kepler-688 b,294.65524,0.0,19h38m37.26s,39.308361,0.0,+39d18m30.1s,16.318,,15.676,,15.471,,15.299,,14.364,0.033,13.969,0.05,13.924,0.066,15.725,,cumulative,Done,11111011101110111000000000000000,CONFIRMED,CANDIDATE,1,275.0,35.58241,375.5263,0.1164,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,Mandel and Agol (2002 ApJ 580 171),370.8,,,170.527552,0.000157,-0.000157,0.0,,,,,,7.34,1.53,-0.65,0.046,,,0.524,0.069,-0.237,2.3111,0.0302,-0.0302,,,,8544.8,29.5,-29.5,3.895936525,7.71e-07,-7.71e-07,0.08689,0.000424,-0.00262,12.29,5.7,-5.7,87.56,,,1005.0,,,5557.0,167.0,-167.0,4.592,0.034,-0.136,-0.3,0.3,-0.3,0.774,0.161,-0.069,0.866,0.082,-0.1,,,,q1_q17_dr25_stellar,0.0,19.6436833,1e-06,39.308328,1.1e-05,0.026,0.042,-0.115,0.041,0.00211,0.00075,-0.00111,0.00092,-0.246,0.076,0.238,0.088,0.342,0.094,-0.01,0.068,-0.012,0.069,0.016,0.069,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004275/004275191/dv/kplr004275191-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.528,0.000157,-0.000157,004/004275/004275191/dv/kplr004275191-20160209194854_dvr.pdf,0,0,0,0,241.62,155.31,-64.19,2.31292,1.0659,-0.20597,LS+MCMC,1.0,1
12020329,K00783.01,Kepler-678 b,295.45529,0.0,19h41m49.27s,50.49456,0.0,+50d29m40.4s,15.69,,14.996,,14.819,,14.745,,13.732,0.022,13.402,0.025,13.26,0.034,15.08,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,188.0,24.639503,234.95987,0.1322,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,Mandel and Agol (2002 ApJ 580 171),312.1,,,169.994217,0.000507,-0.000507,0.0,,,,,,4.86,1.05,-0.37,0.0732,,,0.547,0.052,-0.229,7.5377,0.0681,-0.0681,,,,3001.0,11.5,-11.5,7.275040844,4.677e-06,-4.677e-06,0.051358,5.8e-05,-0.002091,6.66,2.9,-2.9,85.29,,,833.0,,,5485.0,164.0,-180.0,4.556,0.028,-0.161,0.21,0.2,-0.3,0.867,0.187,-0.067,0.986,0.065,-0.115,,,,q1_q17_dr25_stellar,0.0,19.6970261,1.1e-06,50.49465,1.2e-05,0.234,0.037,0.323,0.042,0.00066,0.00014,0.00064,0.00019,-0.054,0.069,-0.065,0.068,0.085,0.069,0.008,0.069,-0.134,0.069,0.134,0.069,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,012/012020/012020329/dv/kplr012020329-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455002.994,0.000507,-0.000507,012/012020/012020329/dv/kplr012020329-20160209194854_dvr.pdf,0,0,0,0,113.64,75.31,-28.97,0.10578,0.04676,-0.01238,LS+MCMC,1.0,1
3832474,K00806.01,Kepler-30 d,285.28363,0.0,19h01m08.07s,38.947281,0.0,+38d56m50.2s,16.048,,15.349,,15.126,,15.017,,13.997,0.032,13.618,0.039,13.581,0.048,15.403,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,5,9.0,45.13809,115.57215,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,Mandel and Agol (2002 ApJ 580 171),138.8,,,154.23552,0.0013,-0.0013,0.0,,,,,,8.9,0.82,-0.38,0.5336,,,0.379,0.073,-0.273,8.9302,0.0961,-0.0961,,,,10565.7,82.4,-82.4,143.2063047,0.0002348,-0.0002348,0.094044,0.004216,-0.00141,125.8,31.9,-31.9,89.83,,,308.0,,,5485.0,98.0,-120.0,4.556,0.014,-0.081,0.21,0.15,-0.2,0.867,0.079,-0.037,0.986,0.035,-0.082,,,,q1_q17_dr25_stellar,0.081,19.0189038,1.7e-06,38.947157,2e-05,-0.232,0.072,-0.442,0.074,-0.0003,0.003,0.0009,0.0038,-0.031,0.074,-0.042,0.074,0.052,0.074,0.031,0.073,-0.032,0.076,0.044,0.075,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,003/003832/003832474/dv/kplr003832474-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454987.236,0.0013,-0.0013,003/003832/003832474/dv/kplr003832474-20160209194854_dvr.pdf,0,0,0,0,2.14,0.59,-0.35,1.83449,0.46578,-0.07427,LS+MCMC,1.0,1
4049131,K00811.01,Kepler-687 b,289.31543,0.0,19h17m15.70s,39.153278,0.0,+39d09m11.8s,16.241,,15.343,,15.036,,14.877,,13.842,0.024,13.251,0.022,13.216,0.034,15.398,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,69.0,12.827003,70.729904,0.0106,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,Mandel and Agol (2002 ApJ 580 171),78.5,,,181.43428,0.00122,-0.00122,0.0,,,,,,3.41,0.28,-0.31,0.1326,,,0.26,0.151,-0.26,4.0595,0.0481,-0.0481,,,,2105.5,31.0,-31.0,20.50588921,3.206e-05,-3.206e-05,0.041039,0.000816,-0.000887,38.91,5.5,-5.5,89.62,,,518.0,,,4905.0,148.0,-148.0,4.544,0.072,-0.044,-0.04,0.3,-0.3,0.761,0.063,-0.07,0.739,0.085,-0.054,,,,q1_q17_dr25_stellar,0.722,19.2876948,3.9e-06,39.153251,4.3e-05,-0.05,0.16,-0.1,0.15,0.00013,0.00038,0.0001,0.0004,-0.046,0.075,0.01,0.094,0.047,0.077,0.004,0.079,0.108,0.097,0.108,0.097,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004049/004049131/dv/kplr004049131-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455014.434,0.00122,-0.00122,004/004049/004049131/dv/kplr004049131-20160209194854_dvr.pdf,0,0,0,0,17.06,5.47,-4.61,2.64998,0.37472,-0.46716,LS+MCMC,1.0,1
11918099,K00780.01,Kepler-675 b,293.83331,0.0,19h35m19.99s,50.23035,0.0,+50d13m49.3s,16.11,,15.283,,15.001,,14.882,,13.81,0.022,13.3,0.023,13.195,0.037,15.334,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2,578.0,6.0310416,63.58795,0.6818,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,Mandel and Agol (2002 ApJ 580 171),82.4,,,171.761982,0.000659,-0.000659,0.0,,,,,,2.34,0.17,-0.09,0.0325,,,0.28,0.189,-0.28,1.9982,0.0271,-0.0271,,,,971.2,13.7,-13.7,2.337437946,1.951e-06,-1.951e-06,0.027998,0.00072,-0.000665,8.86,1.3,-1.3,88.19,,,1070.0,,,5005.0,79.0,-79.0,4.595,0.012,-0.064,0.14,0.15,-0.15,0.765,0.055,-0.028,0.85,0.025,-0.054,,,,q1_q17_dr25_stellar,0.0,19.5888925,5.9e-06,50.230226,6e-05,0.16,0.2,-0.45,0.22,6e-05,0.00018,0.00045,0.0002,0.027,0.082,0.05,0.11,0.061,0.091,0.357,0.077,0.2,0.077,0.41,0.077,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011918/011918099/dv/kplr011918099-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.762,0.000659,-0.000659,011/011918/011918099/dv/kplr011918099-20160209194854_dvr.pdf,0,0,0,0,311.16,69.46,-40.17,2.41093,0.35848,-0.6637,LS+MCMC,1.0,1
11918099,K00780.02,,293.83331,0.0,19h35m19.99s,50.23035,0.0,+50d13m49.3s,16.11,,15.283,,15.001,,14.882,,13.81,0.022,13.3,0.023,13.195,0.037,15.334,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,168.0,3.2751372,9.1666,0.4049,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,Mandel and Agol (2002 ApJ 580 171),13.7,,,137.75545,0.002,-0.002,0.0,,,,,,19.45,1.4,-0.71,0.0692,,,1.198,49.85,-0.258,0.558,0.171,-0.171,,,,556.4,44.1,-44.1,7.2406612,1.617e-05,-1.617e-05,0.232818,49.98311,-0.203605,28.8,14.4,-14.4,87.62,,,734.0,,,5005.0,79.0,-79.0,4.595,0.012,-0.064,0.14,0.15,-0.15,0.765,0.055,-0.028,0.85,0.025,-0.054,,,,q1_q17_dr25_stellar,0.058,19.588885,3.3e-05,50.22996,0.00034,-0.1,1.2,-1.4,1.2,0.00016,0.0006,0.00075,0.00064,-0.51,0.46,-0.49,0.64,0.71,0.54,0.08,0.45,-0.38,0.56,0.39,0.56,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,011/011918/011918099/dv/kplr011918099-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454970.755,0.002,-0.002,011/011918/011918099/dv/kplr011918099-20160209194854_dvr.pdf,0,0,0,0,68.63,15.32,-8.86,8.66412,682.61011,-6.85891,LS+MCMC,0.993,1
3832474,K00806.02,Kepler-30 c,285.28363,0.0,19h01m08.07s,38.947281,0.0,+38d56m50.2s,16.048,,15.349,,15.126,,15.017,,13.997,0.032,13.618,0.039,13.581,0.048,15.403,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,5,22.0,88.82677,323.38303,0.0005,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,Mandel and Agol (2002 ApJ 580 171),347.2,,,243.892578,0.000423,-0.000423,0.0,,,,,,12.19,1.11,-0.52,0.2998,,,0.224,0.067,-0.146,6.6188,0.0327,-0.0327,,,,20280.4,64.0,-64.0,60.32494216,3.207e-05,-3.207e-05,0.128744,0.000241,-0.001016,77.04,5.8,-5.8,89.83,,,411.0,,,5485.0,98.0,-120.0,4.556,0.014,-0.081,0.21,0.15,-0.2,0.867,0.079,-0.037,0.986,0.035,-0.082,,,,q1_q17_dr25_stellar,0.051,19.01890178,6.6e-07,38.9471811,7.8e-06,-0.316,0.028,-0.356,0.028,0.0011,0.0047,0.0,0.006,-0.01,0.068,0.012,0.067,0.016,0.067,0.065,0.068,0.042,0.069,0.078,0.068,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,003/003832/003832474/dv/kplr003832474-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455076.893,0.000423,-0.000423,003/003832/003832474/dv/kplr003832474-20160209194854_dvr.pdf,0,0,0,0,6.77,1.89,-1.09,2.37656,0.17842,-0.09479,LS+MCMC,0.745,1
4476123,K00814.01,Kepler-689 b,294.71063,0.0,19h38m50.55s,39.52174,0.0,+39d31m18.3s,16.2,,15.535,,15.318,,15.201,,14.236,0.033,13.849,0.049,13.714,0.051,15.583,,cumulative,Done,11111011101110111000000000000000,CONFIRMED,CANDIDATE,1,48.0,6.2514634,25.599396,0.4848,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,Mandel and Agol (2002 ApJ 580 171),32.1,,,175.45862,0.00354,-0.00354,0.0,,,,,,2.32,0.38,-0.16,0.1449,,,0.4,0.066,-0.4,5.228,0.122,-0.122,,,,986.8,35.1,-35.1,22.36646466,9.761e-05,-9.761e-05,0.028938,0.000601,-0.001166,31.0,10.4,-10.4,89.26,,,536.0,,,5395.0,160.0,-160.0,4.615,0.032,-0.104,-0.34,0.3,-0.3,0.734,0.122,-0.052,0.821,0.076,-0.093,,,,q1_q17_dr25_stellar,0.799,19.647371,1.4e-05,39.52165,0.00016,-0.15,0.59,-0.33,0.57,0.00016,0.00058,-0.00016,0.00056,0.08,0.14,-0.09,0.22,0.12,0.19,0.09,0.15,-0.21,0.21,0.23,0.21,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004476/004476123/dv/kplr004476123-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455008.459,0.00354,-0.00354,004/004476/004476123/dv/kplr004476123-20160209194854_dvr.pdf,0,0,0,0,19.45,10.29,-4.56,1.12517,0.37616,-0.24007,LS+MCMC,0.999,1
3114167,K00795.01,Kepler-684 b,290.87051,0.0,19h23m28.92s,38.273628,0.0,+38d16m25.1s,16.126,,15.562,,15.362,,15.258,,14.318,0.028,13.91,0.036,13.828,0.049,15.591,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,200.0,6.5691905,43.840405,0.9274,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.308,0.3117,Mandel and Agol (2002 ApJ 580 171),50.8,,,170.57662,0.00108,-0.00108,0.0,,,,,,2.77,0.46,-0.15,0.064,,,0.838,0.083,-0.589,2.0844,0.0454,-0.0454,,,,1304.0,29.7,-29.7,6.770300385,9.537e-06,-9.537e-06,0.037414,0.002226,-0.003905,15.21,7.5,-7.5,86.84,,,812.0,,,5653.0,166.0,-166.0,4.656,0.028,-0.112,-0.84,0.3,-0.3,0.679,0.112,-0.037,0.767,0.058,-0.071,,,,q1_q17_dr25_stellar,0.005,19.3913608,6.1e-06,38.273428,7.3e-05,-0.31,0.26,-0.73,0.26,0.0002,0.00035,0.00057,0.00037,0.09,0.11,0.065,0.089,0.11,0.11,0.05,0.11,-0.018,0.096,0.05,0.11,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,003/003114/003114167/dv/kplr003114167-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.577,0.00108,-0.00108,003/003114/003114167/dv/kplr003114167-20160209194854_dvr.pdf,0,0,0,0,102.87,53.88,-21.24,1.45164,5.69767,-0.25139,LS+MCMC,1.0,1
5792202,K00841.01,Kepler-27 b,292.23676,0.0,19h28m56.82s,41.08588,0.0,+41d05m09.2s,16.516,,15.753,,15.571,,15.491,,14.484,0.036,14.026,0.033,14.118,0.065,15.855,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,5,85.0,13.146613,84.09906,0.0447,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),86.6,,,174.00278,0.00103,-0.00103,0.0,,,,,,5.0,0.49,-0.18,0.1179,,,0.773,0.006,-0.543,3.897,0.0771,-0.0771,,,,3081.4,39.0,-39.0,15.33528675,1.989e-05,-1.989e-05,0.056,0.001045,-0.005222,21.65,9.1,-9.1,87.95,,,610.0,,,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.21,0.15,-0.15,0.817,0.08,-0.029,0.926,0.032,-0.064,,,,q1_q17_dr25_stellar,0.0,19.4824445,3.6e-06,41.085836,4e-05,-0.25,0.15,-0.16,0.14,0.00162,0.00055,0.00184,0.0006,-0.35,0.11,-0.35,0.11,0.49,0.13,-0.076,0.082,0.031,0.085,0.083,0.082,CENT_KIC_POS,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,005/005792/005792202/dv/kplr005792202-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455007.003,0.00103,-0.00103,005/005792/005792202/dv/kplr005792202-20160209194854_dvr.pdf,0,0,0,0,32.67,9.96,-4.63,0.81659,1.72145,-0.11075,LS+MCMC,1.0,1
5792202,K00841.02,Kepler-27 c,292.23676,0.0,19h28m56.82s,41.08588,0.0,+41d05m09.2s,16.516,,15.753,,15.571,,15.491,,14.484,0.036,14.026,0.033,14.118,0.065,15.855,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,5,46.0,23.140947,110.02644,0.4851,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),117.2,,,153.43031,0.00103,-0.00103,0.0,,,,,,6.5,0.64,-0.23,0.1898,,,0.798,0.021,-0.043,5.176,0.102,-0.102,,,,5073.8,48.4,-48.4,31.33046135,3.977e-05,-3.977e-05,0.072904,0.000828,-0.002069,33.19,8.0,-8.0,88.62,,,481.0,,,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.21,0.15,-0.15,0.817,0.08,-0.029,0.926,0.032,-0.064,,,,q1_q17_dr25_stellar,0.0,19.4824496,2.7e-06,41.085864,2.9e-05,-0.05,0.11,-0.06,0.1,0.00168,0.00088,0.0026,0.001,-0.25,0.1,-0.379,0.098,0.45,0.11,-0.081,0.079,-0.016,0.082,0.082,0.078,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005792/005792202/dv/kplr005792202-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454986.43,0.00103,-0.00103,005/005792/005792202/dv/kplr005792202-20160209194854_dvr.pdf,0,0,0,0,12.61,3.84,-1.79,0.70448,0.1695,-0.12164,LS+MCMC,1.0,1
